year,round,driverId,constructorId,grid,position,points,status,circuitId,date,quali_pos
2018,16,brendon_hartley,toro_rosso,20,20,0.0,Brakes,sochi,2018-09-30,16.0
2018,17,hamilton,mercedes,1,1,25.0,Finished,suzuka,2018-10-07,1.0
2018,17,bottas,mercedes,2,2,18.0,Finished,suzuka,2018-10-07,2.0
2018,17,max_verstappen,red_bull,3,3,15.0,Finished,suzuka,2018-10-07,3.0
2018,17,ricciardo,red_bull,15,4,12.0,Finished,suzuka,2018-10-07,15.0
2018,17,raikkonen,ferrari,4,5,10.0,Finished,suzuka,2018-10-07,4.0
2018,17,vettel,ferrari,8,6,8.0,Finished,suzuka,2018-10-07,9.0
2018,17,perez,force_india,9,7,6.0,Finished,suzuka,2018-10-07,10.0
2018,17,grosjean,haas,5,8,4.0,Finished,suzuka,2018-10-07,5.0
2018,17,ocon,force_india,11,9,2.0,Finished,suzuka,2018-10-07,8.0
2018,17,sainz,renault,13,10,1.0,+1 Lap,suzuka,2018-10-07,13.0
2018,17,gasly,toro_rosso,7,11,0.0,+1 Lap,suzuka,2018-10-07,7.0
2018,17,ericsson,sauber,20,12,0.0,+1 Lap,suzuka,2018-10-07,20.0
2018,17,brendon_hartley,toro_rosso,6,13,0.0,+1 Lap,suzuka,2018-10-07,6.0
2018,17,alonso,mclaren,18,14,0.0,+1 Lap,suzuka,2018-10-07,18.0
2018,17,vandoorne,mclaren,19,15,0.0,+1 Lap,suzuka,2018-10-07,19.0
2018,17,sirotkin,williams,17,16,0.0,+1 Lap,suzuka,2018-10-07,17.0
2018,17,stroll,williams,14,17,0.0,+1 Lap,suzuka,2018-10-07,14.0
2018,17,leclerc,sauber,10,18,0.0,Mechanical,suzuka,2018-10-07,11.0
2018,17,hulkenberg,renault,16,19,0.0,Engine,suzuka,2018-10-07,16.0
2018,17,kevin_magnussen,haas,12,20,0.0,Collision damage,suzuka,2018-10-07,12.0
2018,18,raikkonen,ferrari,2,1,25.0,Finished,americas,2018-10-21,3.0
2018,18,max_verstappen,red_bull,18,2,18.0,Finished,americas,2018-10-21,15.0
2018,18,hamilton,mercedes,1,3,15.0,Finished,americas,2018-10-21,1.0
2018,18,vettel,ferrari,5,4,12.0,Finished,americas,2018-10-21,2.0
2018,18,bottas,mercedes,3,5,10.0,Finished,americas,2018-10-21,4.0
2018,18,hulkenberg,renault,7,6,8.0,Finished,americas,2018-10-21,7.0
2018,18,sainz,renault,11,7,6.0,Finished,americas,2018-10-21,11.0
2018,18,perez,force_india,10,8,4.0,Finished,americas,2018-10-21,10.0
2018,18,brendon_hartley,toro_rosso,20,9,2.0,+1 Lap,americas,2018-10-21,14.0
2018,18,ericsson,sauber,16,10,1.0,+1 Lap,americas,2018-10-21,19.0
2018,18,vandoorne,mclaren,17,11,0.0,+1 Lap,americas,2018-10-21,20.0
2018,18,gasly,toro_rosso,19,12,0.0,+1 Lap,americas,2018-10-21,13.0
2018,18,sirotkin,williams,14,13,0.0,+1 Lap,americas,2018-10-21,17.0
2018,18,stroll,williams,15,14,0.0,+2 Laps,americas,2018-10-21,18.0
2018,18,leclerc,sauber,9,15,0.0,Collision damage,americas,2018-10-21,9.0
2018,18,ricciardo,red_bull,4,16,0.0,Battery,americas,2018-10-21,5.0
2018,18,grosjean,haas,8,17,0.0,Collision damage,americas,2018-10-21,8.0
2018,18,alonso,mclaren,13,18,0.0,Collision,americas,2018-10-21,16.0
2018,18,ocon,force_india,6,19,0.0,Disqualified,americas,2018-10-21,6.0
2018,18,kevin_magnussen,haas,12,20,0.0,Disqualified,americas,2018-10-21,12.0
2018,19,max_verstappen,red_bull,2,1,25.0,Finished,rodriguez,2018-10-28,2.0
2018,19,vettel,ferrari,4,2,18.0,Finished,rodriguez,2018-10-28,4.0
2018,19,raikkonen,ferrari,6,3,15.0,Finished,rodriguez,2018-10-28,6.0
2018,19,hamilton,mercedes,3,4,12.0,Finished,rodriguez,2018-10-28,3.0
2018,19,bottas,mercedes,5,5,10.0,+1 Lap,rodriguez,2018-10-28,5.0
2018,19,hulkenberg,renault,7,6,8.0,+2 Laps,rodriguez,2018-10-28,7.0
2018,19,leclerc,sauber,9,7,6.0,+2 Laps,rodriguez,2018-10-28,9.0
2018,19,vandoorne,mclaren,15,8,4.0,+2 Laps,rodriguez,2018-10-28,17.0
2018,19,ericsson,sauber,10,9,2.0,+2 Laps,rodriguez,2018-10-28,10.0
2018,19,gasly,toro_rosso,20,10,1.0,+2 Laps,rodriguez,2018-10-28,15.0
2018,19,ocon,force_india,11,11,0.0,+2 Laps,rodriguez,2018-10-28,11.0
2018,19,stroll,williams,17,12,0.0,+2 Laps,rodriguez,2018-10-28,19.0
2018,19,sirotkin,williams,19,13,0.0,+2 Laps,rodriguez,2018-10-28,20.0
2018,19,brendon_hartley,toro_rosso,14,14,0.0,+2 Laps,rodriguez,2018-10-28,14.0
2018,19,kevin_magnussen,haas,16,15,0.0,+2 Laps,rodriguez,2018-10-28,18.0
2018,19,grosjean,haas,18,16,0.0,+3 Laps,rodriguez,2018-10-28,16.0
2018,19,ricciardo,red_bull,1,17,0.0,Engine,rodriguez,2018-10-28,1.0
2018,19,perez,force_india,13,18,0.0,Brakes,rodriguez,2018-10-28,13.0
2018,19,sainz,renault,8,19,0.0,Suspension,rodriguez,2018-10-28,8.0
2018,19,alonso,mclaren,12,20,0.0,Engine,rodriguez,2018-10-28,12.0
2018,20,hamilton,mercedes,1,1,25.0,Finished,interlagos,2018-11-11,1.0
2018,20,max_verstappen,red_bull,5,2,18.0,Finished,interlagos,2018-11-11,5.0
2018,20,raikkonen,ferrari,4,3,15.0,Finished,interlagos,2018-11-11,4.0
2018,20,ricciardo,red_bull,11,4,12.0,Finished,interlagos,2018-11-11,6.0
2018,20,bottas,mercedes,3,5,10.0,Finished,interlagos,2018-11-11,3.0
2018,20,vettel,ferrari,2,6,8.0,Finished,interlagos,2018-11-11,2.0
2018,20,leclerc,sauber,7,7,6.0,Finished,interlagos,2018-11-11,8.0
2018,20,grosjean,haas,8,8,4.0,Finished,interlagos,2018-11-11,9.0
2018,20,kevin_magnussen,haas,10,9,2.0,Finished,interlagos,2018-11-11,11.0
2018,20,perez,force_india,12,10,1.0,+1 Lap,interlagos,2018-11-11,12.0
2018,20,brendon_hartley,toro_rosso,16,11,0.0,+1 Lap,interlagos,2018-11-11,17.0
2018,20,sainz,renault,15,12,0.0,+1 Lap,interlagos,2018-11-11,16.0
2018,20,gasly,toro_rosso,9,13,0.0,+1 Lap,interlagos,2018-11-11,10.0
2018,20,vandoorne,mclaren,20,14,0.0,+1 Lap,interlagos,2018-11-11,20.0
2018,20,ocon,force_india,18,15,0.0,+1 Lap,interlagos,2018-11-11,13.0
2018,20,sirotkin,williams,14,16,0.0,+2 Laps,interlagos,2018-11-11,15.0
2018,20,alonso,mclaren,17,17,0.0,+2 Laps,interlagos,2018-11-11,18.0
2018,20,stroll,williams,19,18,0.0,+2 Laps,interlagos,2018-11-11,19.0
2018,20,hulkenberg,renault,13,19,0.0,Overheating,interlagos,2018-11-11,14.0
2018,20,ericsson,sauber,6,20,0.0,Collision,interlagos,2018-11-11,7.0
2018,21,hamilton,mercedes,1,1,25.0,Finished,yas_marina,2018-11-25,1.0
2018,21,vettel,ferrari,3,2,18.0,Finished,yas_marina,2018-11-25,3.0
2018,21,max_verstappen,red_bull,6,3,15.0,Finished,yas_marina,2018-11-25,6.0
2018,21,ricciardo,red_bull,5,4,12.0,Finished,yas_marina,2018-11-25,5.0
2018,21,bottas,mercedes,2,5,10.0,Finished,yas_marina,2018-11-25,2.0
2018,21,sainz,renault,11,6,8.0,Finished,yas_marina,2018-11-25,11.0
2018,21,leclerc,sauber,8,7,6.0,Finished,yas_marina,2018-11-25,8.0
2018,21,perez,force_india,14,8,4.0,Finished,yas_marina,2018-11-25,14.0
2018,21,grosjean,haas,7,9,2.0,+1 Lap,yas_marina,2018-11-25,7.0
2018,21,kevin_magnussen,haas,13,10,1.0,+1 Lap,yas_marina,2018-11-25,13.0
2018,21,alonso,mclaren,15,11,0.0,+1 Lap,yas_marina,2018-11-25,15.0
2018,21,brendon_hartley,toro_rosso,16,12,0.0,+1 Lap,yas_marina,2018-11-25,16.0
2018,21,stroll,williams,20,13,0.0,+1 Lap,yas_marina,2018-11-25,20.0
2018,21,vandoorne,mclaren,18,14,0.0,+1 Lap,yas_marina,2018-11-25,18.0
2018,21,sirotkin,williams,19,15,0.0,+1 Lap,yas_marina,2018-11-25,19.0
2018,21,gasly,toro_rosso,17,16,0.0,Engine,yas_marina,2018-11-25,17.0
2018,21,ocon,force_india,9,17,0.0,Engine,yas_marina,2018-11-25,9.0
2018,21,ericsson,sauber,12,18,0.0,Power loss,yas_marina,2018-11-25,12.0
2018,21,raikkonen,ferrari,4,19,0.0,Power loss,yas_marina,2018-11-25,4.0
2018,21,hulkenberg,renault,10,20,0.0,Collision,yas_marina,2018-11-25,10.0
2019,1,bottas,mercedes,2,1,26.0,Finished,albert_park,2019-03-17,2.0
2019,1,hamilton,mercedes,1,2,18.0,Finished,albert_park,2019-03-17,1.0
2019,1,max_verstappen,red_bull,4,3,15.0,Finished,albert_park,2019-03-17,4.0
2019,1,vettel,ferrari,3,4,12.0,Finished,albert_park,2019-03-17,3.0
2019,1,leclerc,ferrari,5,5,10.0,Finished,albert_park,2019-03-17,5.0
2019,1,kevin_magnussen,haas,7,6,8.0,Finished,albert_park,2019-03-17,7.0
2019,1,hulkenberg,renault,11,7,6.0,+1 Lap,albert_park,2019-03-17,11.0
2019,1,raikkonen,alfa,9,8,4.0,+1 Lap,albert_park,2019-03-17,9.0
2019,1,stroll,racing_point,16,9,2.0,+1 Lap,albert_park,2019-03-17,16.0
2019,1,kvyat,toro_rosso,15,10,1.0,+1 Lap,albert_park,2019-03-17,15.0
2019,1,gasly,red_bull,17,11,0.0,+1 Lap,albert_park,2019-03-17,17.0
2019,1,norris,mclaren,8,12,0.0,+1 Lap,albert_park,2019-03-17,8.0
2019,1,perez,racing_point,10,13,0.0,+1 Lap,albert_park,2019-03-17,10.0
2019,1,albon,toro_rosso,13,14,0.0,+1 Lap,albert_park,2019-03-17,13.0
2019,1,giovinazzi,alfa,14,15,0.0,+1 Lap,albert_park,2019-03-17,14.0
2019,1,russell,williams,19,16,0.0,+2 Laps,albert_park,2019-03-17,19.0
2019,1,kubica,williams,20,17,0.0,+3 Laps,albert_park,2019-03-17,20.0
2019,1,grosjean,haas,6,18,0.0,Wheel,albert_park,2019-03-17,6.0
2019,1,ricciardo,renault,12,19,0.0,Damage,albert_park,2019-03-17,12.0
2019,1,sainz,mclaren,18,20,0.0,Engine,albert_park,2019-03-17,18.0
2019,2,hamilton,mercedes,3,1,25.0,Finished,bahrain,2019-03-31,3.0
2019,2,bottas,mercedes,4,2,18.0,Finished,bahrain,2019-03-31,4.0
2019,2,leclerc,ferrari,1,3,16.0,Finished,bahrain,2019-03-31,1.0
2019,2,max_verstappen,red_bull,5,4,12.0,Finished,bahrain,2019-03-31,5.0
2019,2,vettel,ferrari,2,5,10.0,Finished,bahrain,2019-03-31,2.0
2019,2,norris,mclaren,9,6,8.0,Finished,bahrain,2019-03-31,10.0
2019,2,raikkonen,alfa,8,7,6.0,Finished,bahrain,2019-03-31,9.0
2019,2,gasly,red_bull,13,8,4.0,Finished,bahrain,2019-03-31,13.0
2019,2,albon,toro_rosso,12,9,2.0,Finished,bahrain,2019-03-31,12.0
2019,2,perez,racing_point,14,10,1.0,Finished,bahrain,2019-03-31,14.0
2019,2,giovinazzi,alfa,16,11,0.0,Finished,bahrain,2019-03-31,16.0
2019,2,kvyat,toro_rosso,15,12,0.0,+1 Lap,bahrain,2019-03-31,15.0
2019,2,kevin_magnussen,haas,6,13,0.0,+1 Lap,bahrain,2019-03-31,6.0
2019,2,stroll,racing_point,18,14,0.0,+1 Lap,bahrain,2019-03-31,18.0
2019,2,russell,williams,19,15,0.0,+1 Lap,bahrain,2019-03-31,19.0
2019,2,kubica,williams,20,16,0.0,+2 Laps,bahrain,2019-03-31,20.0
2019,2,hulkenberg,renault,17,17,0.0,Engine,bahrain,2019-03-31,17.0
2019,2,ricciardo,renault,10,18,0.0,Out of fuel,bahrain,2019-03-31,11.0
2019,2,sainz,mclaren,7,19,0.0,Collision damage,bahrain,2019-03-31,7.0
2019,2,grosjean,haas,11,20,0.0,Retired,bahrain,2019-03-31,8.0
2019,3,hamilton,mercedes,2,1,25.0,Finished,shanghai,2019-04-14,2.0
2019,3,bottas,mercedes,1,2,18.0,Finished,shanghai,2019-04-14,1.0
2019,3,vettel,ferrari,3,3,15.0,Finished,shanghai,2019-04-14,3.0
2019,3,max_verstappen,red_bull,5,4,12.0,Finished,shanghai,2019-04-14,5.0
2019,3,leclerc,ferrari,4,5,10.0,Finished,shanghai,2019-04-14,4.0
2019,3,gasly,red_bull,6,6,9.0,Finished,shanghai,2019-04-14,6.0
2019,3,ricciardo,renault,7,7,6.0,+1 Lap,shanghai,2019-04-14,7.0
2019,3,perez,racing_point,12,8,4.0,+1 Lap,shanghai,2019-04-14,12.0
2019,3,raikkonen,alfa,13,9,2.0,+1 Lap,shanghai,2019-04-14,13.0
2019,3,albon,toro_rosso,0,10,1.0,+1 Lap,shanghai,2019-04-14,
2019,3,grosjean,haas,10,11,0.0,+1 Lap,shanghai,2019-04-14,10.0
2019,3,stroll,racing_point,16,12,0.0,+1 Lap,shanghai,2019-04-14,16.0
2019,3,kevin_magnussen,haas,9,13,0.0,+1 Lap,shanghai,2019-04-14,9.0
2019,3,sainz,mclaren,14,14,0.0,+1 Lap,shanghai,2019-04-14,14.0
2019,3,giovinazzi,alfa,19,15,0.0,+1 Lap,shanghai,2019-04-14,
2019,3,russell,williams,17,16,0.0,+2 Laps,shanghai,2019-04-14,17.0
2019,3,kubica,williams,18,17,0.0,+2 Laps,shanghai,2019-04-14,18.0
2019,3,norris,mclaren,15,18,0.0,Collision,shanghai,2019-04-14,15.0
2019,3,kvyat,toro_rosso,11,19,0.0,Collision,shanghai,2019-04-14,11.0
2019,3,hulkenberg,renault,8,20,0.0,Power Unit,shanghai,2019-04-14,8.0
2019,4,bottas,mercedes,1,1,25.0,Finished,baku,2019-04-28,1.0
2019,4,hamilton,mercedes,2,2,18.0,Finished,baku,2019-04-28,2.0
2019,4,vettel,ferrari,3,3,15.0,Finished,baku,2019-04-28,3.0
2019,4,max_verstappen,red_bull,4,4,12.0,Finished,baku,2019-04-28,4.0
2019,4,leclerc,ferrari,8,5,11.0,Finished,baku,2019-04-28,9.0
2019,4,perez,racing_point,5,6,8.0,Finished,baku,2019-04-28,5.0
2019,4,sainz,mclaren,9,7,6.0,Finished,baku,2019-04-28,10.0
2019,4,norris,mclaren,7,8,4.0,Finished,baku,2019-04-28,7.0
2019,4,stroll,racing_point,13,9,2.0,Finished,baku,2019-04-28,14.0
2019,4,raikkonen,alfa,0,10,1.0,+1 Lap,baku,2019-04-28,19.0
2019,4,albon,toro_rosso,11,11,0.0,+1 Lap,baku,2019-04-28,12.0
2019,4,giovinazzi,alfa,17,12,0.0,+1 Lap,baku,2019-04-28,8.0
2019,4,kevin_magnussen,haas,12,13,0.0,+1 Lap,baku,2019-04-28,13.0
2019,4,hulkenberg,renault,15,14,0.0,+1 Lap,baku,2019-04-28,16.0
2019,4,russell,williams,16,15,0.0,+2 Laps,baku,2019-04-28,17.0
2019,4,kubica,williams,0,16,0.0,+2 Laps,baku,2019-04-28,18.0
2019,4,gasly,red_bull,0,17,0.0,Transmission,baku,2019-04-28,20.0
2019,4,grosjean,haas,14,18,0.0,Brakes,baku,2019-04-28,15.0
2019,4,kvyat,toro_rosso,6,19,0.0,Collision,baku,2019-04-28,6.0
2019,4,ricciardo,renault,10,20,0.0,Collision,baku,2019-04-28,11.0
2019,5,hamilton,mercedes,2,1,26.0,Finished,catalunya,2019-05-12,2.0
2019,5,bottas,mercedes,1,2,18.0,Finished,catalunya,2019-05-12,1.0
2019,5,max_verstappen,red_bull,4,3,15.0,Finished,catalunya,2019-05-12,4.0
2019,5,vettel,ferrari,3,4,12.0,Finished,catalunya,2019-05-12,3.0
2019,5,leclerc,ferrari,5,5,10.0,Finished,catalunya,2019-05-12,5.0
2019,5,gasly,red_bull,6,6,8.0,Finished,catalunya,2019-05-12,6.0
2019,5,kevin_magnussen,haas,8,7,6.0,Finished,catalunya,2019-05-12,8.0
2019,5,sainz,mclaren,12,8,4.0,Finished,catalunya,2019-05-12,13.0
2019,5,kvyat,toro_rosso,9,9,2.0,Finished,catalunya,2019-05-12,9.0
2019,5,grosjean,haas,7,10,1.0,Finished,catalunya,2019-05-12,7.0
2019,5,albon,toro_rosso,11,11,0.0,Finished,catalunya,2019-05-12,12.0
2019,5,ricciardo,renault,13,12,0.0,Finished,catalunya,2019-05-12,10.0
2019,5,hulkenberg,renault,0,13,0.0,Finished,catalunya,2019-05-12,16.0
2019,5,raikkonen,alfa,14,14,0.0,Finished,catalunya,2019-05-12,14.0
2019,5,perez,racing_point,15,15,0.0,Finished,catalunya,2019-05-12,15.0
2019,5,giovinazzi,alfa,18,16,0.0,Finished,catalunya,2019-05-12,18.0
2019,5,russell,williams,19,17,0.0,+1 Lap,catalunya,2019-05-12,19.0
2019,5,kubica,williams,17,18,0.0,+1 Lap,catalunya,2019-05-12,20.0
2019,5,stroll,racing_point,16,19,0.0,Collision,catalunya,2019-05-12,17.0
2019,5,norris,mclaren,10,20,0.0,Collision,catalunya,2019-05-12,11.0
2019,6,hamilton,mercedes,1,1,25.0,Finished,monaco,2019-05-26,1.0
2019,6,vettel,ferrari,4,2,18.0,Finished,monaco,2019-05-26,4.0
2019,6,bottas,mercedes,2,3,15.0,Finished,monaco,2019-05-26,2.0
2019,6,max_verstappen,red_bull,3,4,12.0,Finished,monaco,2019-05-26,3.0
2019,6,gasly,red_bull,8,5,11.0,Finished,monaco,2019-05-26,5.0
2019,6,sainz,mclaren,9,6,8.0,Finished,monaco,2019-05-26,9.0
2019,6,kvyat,toro_rosso,7,7,6.0,Finished,monaco,2019-05-26,8.0
2019,6,albon,toro_rosso,10,8,4.0,Finished,monaco,2019-05-26,10.0
2019,6,ricciardo,renault,6,9,2.0,Finished,monaco,2019-05-26,7.0
2019,6,grosjean,haas,13,10,1.0,Finished,monaco,2019-05-26,13.0
2019,6,norris,mclaren,12,11,0.0,Finished,monaco,2019-05-26,12.0
2019,6,perez,racing_point,16,12,0.0,+1 Lap,monaco,2019-05-26,17.0
2019,6,hulkenberg,renault,11,13,0.0,+1 Lap,monaco,2019-05-26,11.0
2019,6,kevin_magnussen,haas,5,14,0.0,+1 Lap,monaco,2019-05-26,6.0
2019,6,russell,williams,19,15,0.0,+1 Lap,monaco,2019-05-26,19.0
2019,6,stroll,racing_point,17,16,0.0,+1 Lap,monaco,2019-05-26,18.0
2019,6,raikkonen,alfa,14,17,0.0,+1 Lap,monaco,2019-05-26,14.0
2019,6,kubica,williams,20,18,0.0,+1 Lap,monaco,2019-05-26,20.0
2019,6,giovinazzi,alfa,18,19,0.0,+2 Laps,monaco,2019-05-26,15.0
2019,6,leclerc,ferrari,15,20,0.0,Collision,monaco,2019-05-26,16.0
2019,7,hamilton,mercedes,2,1,25.0,Finished,villeneuve,2019-06-09,2.0
2019,7,vettel,ferrari,1,2,18.0,Finished,villeneuve,2019-06-09,1.0
2019,7,leclerc,ferrari,3,3,15.0,Finished,villeneuve,2019-06-09,3.0
2019,7,bottas,mercedes,6,4,13.0,Finished,villeneuve,2019-06-09,6.0
2019,7,max_verstappen,red_bull,9,5,10.0,Finished,villeneuve,2019-06-09,11.0
2019,7,ricciardo,renault,4,6,8.0,+1 Lap,villeneuve,2019-06-09,4.0
2019,7,hulkenberg,renault,7,7,6.0,+1 Lap,villeneuve,2019-06-09,7.0
2019,7,gasly,red_bull,5,8,4.0,+1 Lap,villeneuve,2019-06-09,5.0
2019,7,stroll,racing_point,17,9,2.0,+1 Lap,villeneuve,2019-06-09,18.0
2019,7,kvyat,toro_rosso,10,10,1.0,+1 Lap,villeneuve,2019-06-09,12.0
2019,7,sainz,mclaren,11,11,0.0,+1 Lap,villeneuve,2019-06-09,9.0
2019,7,perez,racing_point,15,12,0.0,+1 Lap,villeneuve,2019-06-09,16.0
2019,7,giovinazzi,alfa,12,13,0.0,+1 Lap,villeneuve,2019-06-09,13.0
2019,7,grosjean,haas,14,14,0.0,+1 Lap,villeneuve,2019-06-09,15.0
2019,7,raikkonen,alfa,16,15,0.0,+1 Lap,villeneuve,2019-06-09,17.0
2019,7,russell,williams,18,16,0.0,+2 Laps,villeneuve,2019-06-09,19.0
2019,7,kevin_magnussen,haas,0,17,0.0,+2 Laps,villeneuve,2019-06-09,10.0
2019,7,kubica,williams,19,18,0.0,+3 Laps,villeneuve,2019-06-09,20.0
2019,7,albon,toro_rosso,13,19,0.0,Collision damage,villeneuve,2019-06-09,14.0
2019,7,norris,mclaren,8,20,0.0,Suspension,villeneuve,2019-06-09,8.0
2019,8,hamilton,mercedes,1,1,25.0,Finished,ricard,2019-06-23,1.0
2019,8,bottas,mercedes,2,2,18.0,Finished,ricard,2019-06-23,2.0
2019,8,leclerc,ferrari,3,3,15.0,Finished,ricard,2019-06-23,3.0
2019,8,max_verstappen,red_bull,4,4,12.0,Finished,ricard,2019-06-23,4.0
2019,8,vettel,ferrari,7,5,11.0,Finished,ricard,2019-06-23,7.0
2019,8,sainz,mclaren,6,6,8.0,Finished,ricard,2019-06-23,6.0
2019,8,raikkonen,alfa,12,7,6.0,+1 Lap,ricard,2019-06-23,12.0
2019,8,hulkenberg,renault,13,8,4.0,+1 Lap,ricard,2019-06-23,13.0
2019,8,norris,mclaren,5,9,2.0,+1 Lap,ricard,2019-06-23,5.0
2019,8,gasly,red_bull,9,10,1.0,+1 Lap,ricard,2019-06-23,9.0
2019,8,ricciardo,renault,8,11,0.0,+1 Lap,ricard,2019-06-23,8.0
2019,8,perez,racing_point,14,12,0.0,+1 Lap,ricard,2019-06-23,14.0
2019,8,stroll,racing_point,17,13,0.0,+1 Lap,ricard,2019-06-23,18.0
2019,8,kvyat,toro_rosso,19,14,0.0,+1 Lap,ricard,2019-06-23,16.0
2019,8,albon,toro_rosso,11,15,0.0,+1 Lap,ricard,2019-06-23,11.0
2019,8,giovinazzi,alfa,10,16,0.0,+1 Lap,ricard,2019-06-23,10.0
2019,8,kevin_magnussen,haas,15,17,0.0,+1 Lap,ricard,2019-06-23,15.0
2019,8,kubica,williams,18,18,0.0,+2 Laps,ricard,2019-06-23,20.0
2019,8,russell,williams,20,19,0.0,+2 Laps,ricard,2019-06-23,19.0
2019,8,grosjean,haas,16,20,0.0,Retired,ricard,2019-06-23,17.0
2019,9,max_verstappen,red_bull,2,1,26.0,Finished,red_bull_ring,2019-06-30,3.0
2019,9,leclerc,ferrari,1,2,18.0,Finished,red_bull_ring,2019-06-30,1.0
2019,9,bottas,mercedes,3,3,15.0,Finished,red_bull_ring,2019-06-30,4.0
2019,9,vettel,ferrari,9,4,12.0,Finished,red_bull_ring,2019-06-30,10.0
2019,9,hamilton,mercedes,4,5,10.0,Finished,red_bull_ring,2019-06-30,2.0
2019,9,norris,mclaren,5,6,8.0,+1 Lap,red_bull_ring,2019-06-30,6.0
2019,9,gasly,red_bull,8,7,6.0,+1 Lap,red_bull_ring,2019-06-30,9.0
2019,9,sainz,mclaren,19,8,4.0,+1 Lap,red_bull_ring,2019-06-30,15.0
2019,9,raikkonen,alfa,6,9,2.0,+1 Lap,red_bull_ring,2019-06-30,7.0
2019,9,giovinazzi,alfa,7,10,1.0,+1 Lap,red_bull_ring,2019-06-30,8.0
2019,9,perez,racing_point,13,11,0.0,+1 Lap,red_bull_ring,2019-06-30,16.0
2019,9,ricciardo,renault,12,12,0.0,+1 Lap,red_bull_ring,2019-06-30,14.0
2019,9,hulkenberg,renault,15,13,0.0,+1 Lap,red_bull_ring,2019-06-30,12.0
2019,9,stroll,racing_point,14,14,0.0,+1 Lap,red_bull_ring,2019-06-30,17.0
2019,9,albon,toro_rosso,18,15,0.0,+1 Lap,red_bull_ring,2019-06-30,13.0
2019,9,grosjean,haas,11,16,0.0,+1 Lap,red_bull_ring,2019-06-30,11.0
2019,9,kvyat,toro_rosso,16,17,0.0,+1 Lap,red_bull_ring,2019-06-30,18.0
2019,9,russell,williams,0,18,0.0,+2 Laps,red_bull_ring,2019-06-30,19.0
2019,9,kevin_magnussen,haas,10,19,0.0,+2 Laps,red_bull_ring,2019-06-30,5.0
2019,9,kubica,williams,17,20,0.0,+3 Laps,red_bull_ring,2019-06-30,20.0
2019,10,hamilton,mercedes,2,1,26.0,Finished,silverstone,2019-07-14,2.0
2019,10,bottas,mercedes,1,2,18.0,Finished,silverstone,2019-07-14,1.0
2019,10,leclerc,ferrari,3,3,15.0,Finished,silverstone,2019-07-14,3.0
2019,10,gasly,red_bull,5,4,12.0,Finished,silverstone,2019-07-14,5.0
2019,10,max_verstappen,red_bull,4,5,10.0,Finished,silverstone,2019-07-14,4.0
2019,10,sainz,mclaren,13,6,8.0,Finished,silverstone,2019-07-14,13.0
2019,10,ricciardo,renault,7,7,6.0,Finished,silverstone,2019-07-14,7.0
2019,10,raikkonen,alfa,12,8,4.0,Finished,silverstone,2019-07-14,12.0
2019,10,kvyat,toro_rosso,17,9,2.0,Finished,silverstone,2019-07-14,17.0
2019,10,hulkenberg,renault,10,10,1.0,Finished,silverstone,2019-07-14,10.0
2019,10,norris,mclaren,8,11,0.0,Finished,silverstone,2019-07-14,8.0
2019,10,albon,toro_rosso,9,12,0.0,Finished,silverstone,2019-07-14,9.0
2019,10,stroll,racing_point,18,13,0.0,Finished,silverstone,2019-07-14,18.0
2019,10,russell,williams,19,14,0.0,+1 Lap,silverstone,2019-07-14,19.0
2019,10,kubica,williams,20,15,0.0,+1 Lap,silverstone,2019-07-14,20.0
2019,10,vettel,ferrari,6,16,0.0,+1 Lap,silverstone,2019-07-14,6.0
2019,10,perez,racing_point,15,17,0.0,+1 Lap,silverstone,2019-07-14,15.0
2019,10,giovinazzi,alfa,11,18,0.0,Spun off,silverstone,2019-07-14,11.0
2019,10,grosjean,haas,14,19,0.0,Collision,silverstone,2019-07-14,14.0
2019,10,kevin_magnussen,haas,16,20,0.0,Collision,silverstone,2019-07-14,16.0
2019,11,max_verstappen,red_bull,2,1,26.0,Finished,hockenheimring,2019-07-28,2.0
2019,11,vettel,ferrari,20,2,18.0,Finished,hockenheimring,2019-07-28,20.0
2019,11,kvyat,toro_rosso,14,3,15.0,Finished,hockenheimring,2019-07-28,14.0
2019,11,stroll,racing_point,15,4,12.0,Finished,hockenheimring,2019-07-28,15.0
2019,11,sainz,mclaren,7,5,10.0,Finished,hockenheimring,2019-07-28,7.0
2019,11,albon,toro_rosso,16,6,8.0,Finished,hockenheimring,2019-07-28,17.0
2019,11,grosjean,haas,6,7,6.0,Finished,hockenheimring,2019-07-28,6.0
2019,11,kevin_magnussen,haas,12,8,4.0,Finished,hockenheimring,2019-07-28,12.0
2019,11,hamilton,mercedes,1,9,2.0,Finished,hockenheimring,2019-07-28,1.0
2019,11,kubica,williams,18,10,1.0,Finished,hockenheimring,2019-07-28,19.0
2019,11,russell,williams,17,11,0.0,Finished,hockenheimring,2019-07-28,18.0
2019,11,raikkonen,alfa,5,12,0.0,Finished,hockenheimring,2019-07-28,5.0
2019,11,giovinazzi,alfa,11,13,0.0,Finished,hockenheimring,2019-07-28,11.0
2019,11,gasly,red_bull,4,14,0.0,Collision,hockenheimring,2019-07-28,4.0
2019,11,bottas,mercedes,3,15,0.0,Accident,hockenheimring,2019-07-28,3.0
2019,11,hulkenberg,renault,9,16,0.0,Accident,hockenheimring,2019-07-28,9.0
